match_id,season,start_date,venue,inning,ball,batting_team,bowling_team,batsman,non_striker,bowler,batsman_runs,extras,wides,noballs,byes,legbyes,penalty,dismissal_kind,player_dismissed,is_wkt,total_runs,over,is_one,is_two,is_three,is_dot,is_four,is_six,bowler_wkt,bat_fantasy_pts,ball_fantasy_pts,batting_style,bowling_style,ball_speed,line,length,shot,fielder_name
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,0.1,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,1,0,0,0,1,0,0,0,0,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,0.2,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,0,1,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,0.3,Pakistan,Sri Lanka,Gull Feroza,Muneeba Ali,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,0.4,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Udeshika Prabodhani,2,0,0,0,0,0,,,,0,2,1,0,1,0,0,0,0,0,2,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,0.5,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,1,0,0,0,1,0,0,0,0,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,0.6,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,1,0,0,0,1,0,0,0,0,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,1.1,Pakistan,Sri Lanka,Gull Feroza,Muneeba Ali,Sugandika Kumari,0,0,0,0,0,0,,,,0,0,2,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,1.2,Pakistan,Sri Lanka,Gull Feroza,Muneeba Ali,Sugandika Kumari,1,0,0,0,0,0,,,,0,1,2,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,1.3,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Sugandika Kumari,0,0,0,0,0,0,,,,0,0,2,0,0,0,1,0,0,0,0,0,Left-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,1.4,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Sugandika Kumari,0,0,0,0,0,0,,,,0,0,2,0,0,0,1,0,0,0,0,0,Left-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,1.5,Pakistan,Sri Lanka,Muneeba Ali,Gull Feroza,Sugandika Kumari,1,0,0,0,0,0,,,,0,1,2,1,0,0,0,0,0,0,1,0,Left-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,1.6,Pakistan,Sri Lanka,Gull Feroza,Muneeba Ali,Sugandika Kumari,0,0,0,0,0,0,,caught,Gull Feroza,1,0,2,0,0,0,1,0,0,1,0,25,Right-hand bat,slow left arm orthodox,,,,,Anushka Sanjeewani
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,2.1,Pakistan,Sri Lanka,Muneeba Ali,Sidra Amin,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,3,0,0,0,1,0,0,0,0,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,2.2,Pakistan,Sri Lanka,Muneeba Ali,Sidra Amin,Udeshika Prabodhani,6,0,0,0,0,0,,,,0,6,3,0,0,0,0,0,1,0,8,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,2.3,Pakistan,Sri Lanka,Muneeba Ali,Sidra Amin,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,3,0,0,0,1,0,0,0,0,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,2.4,Pakistan,Sri Lanka,Muneeba Ali,Sidra Amin,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,3,1,0,0,0,0,0,0,1,0,Left-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,2.5,Pakistan,Sri Lanka,Sidra Amin,Muneeba Ali,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,3,0,0,0,1,0,0,0,0,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,2.6,Pakistan,Sri Lanka,Sidra Amin,Muneeba Ali,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,3,1,0,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,3.1,Pakistan,Sri Lanka,Sidra Amin,Muneeba Ali,Sugandika Kumari,2,0,0,0,0,0,,,,0,2,4,0,1,0,0,0,0,0,2,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,3.2,Pakistan,Sri Lanka,Sidra Amin,Muneeba Ali,Sugandika Kumari,1,0,0,0,0,0,,,,0,1,4,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,3.3,Pakistan,Sri Lanka,Muneeba Ali,Sidra Amin,Sugandika Kumari,0,0,0,0,0,0,,,,0,0,4,0,0,0,1,0,0,0,0,0,Left-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,3.4,Pakistan,Sri Lanka,Muneeba Ali,Sidra Amin,Sugandika Kumari,0,0,0,0,0,0,,caught,Muneeba Ali,1,0,4,0,0,0,1,0,0,1,0,25,Left-hand bat,slow left arm orthodox,,,,,Anushka Sanjeewani
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,3.5,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sugandika Kumari,0,0,0,0,0,0,,,,0,0,4,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,3.6,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sugandika Kumari,2,0,0,0,0,0,,,,0,2,4,0,1,0,0,0,0,0,2,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,4.1,Pakistan,Sri Lanka,Sidra Amin,Omaima Sohail,Inoshi Priyadharshini,2,0,0,0,0,0,,,,0,2,5,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,4.2,Pakistan,Sri Lanka,Sidra Amin,Omaima Sohail,Inoshi Priyadharshini,1,0,0,0,0,0,,,,0,1,5,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,4.3,Pakistan,Sri Lanka,Omaima Sohail,Sidra Amin,Inoshi Priyadharshini,2,0,0,0,0,0,,,,0,2,5,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,4.4,Pakistan,Sri Lanka,Omaima Sohail,Sidra Amin,Inoshi Priyadharshini,1,0,0,0,0,0,,,,0,1,5,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,4.5,Pakistan,Sri Lanka,Sidra Amin,Omaima Sohail,Inoshi Priyadharshini,0,0,0,0,0,0,,,,0,0,5,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,4.6,Pakistan,Sri Lanka,Sidra Amin,Omaima Sohail,Inoshi Priyadharshini,4,0,0,0,0,0,,,,0,4,5,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,5.1,Pakistan,Sri Lanka,Omaima Sohail,Sidra Amin,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,6,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,5.2,Pakistan,Sri Lanka,Omaima Sohail,Sidra Amin,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,6,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,5.3,Pakistan,Sri Lanka,Sidra Amin,Omaima Sohail,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,6,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,5.4,Pakistan,Sri Lanka,Omaima Sohail,Sidra Amin,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,6,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,5.5,Pakistan,Sri Lanka,Sidra Amin,Omaima Sohail,Chamari Athapaththu,0,0,0,0,0,0,,caught,Sidra Amin,1,0,6,0,0,0,1,0,0,1,0,25,Right-hand bat,right arm off break,,,,,Chamari Athapaththu
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,5.6,Pakistan,Sri Lanka,Nida Dar,Syeda Aroob Shah,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,6,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,6.1,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Inoshi Priyadharshini,2,0,0,0,0,0,,,,0,2,7,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,6.2,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Inoshi Priyadharshini,1,0,0,0,0,0,,,,0,1,7,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,6.3,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Inoshi Priyadharshini,1,0,0,0,0,0,,,,0,1,7,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,6.4,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Inoshi Priyadharshini,0,0,0,0,0,0,,,,0,0,7,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,6.5,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Inoshi Priyadharshini,1,0,0,0,0,0,,,,0,1,7,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,6.6,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Inoshi Priyadharshini,1,0,0,0,0,0,,,,0,1,7,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.1,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,8,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.2,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,8,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.3,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Chamari Athapaththu,4,0,0,0,0,0,,,,0,4,8,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.4,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,8,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.5,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,8,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,7.6,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,8,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.1,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Sachini Nisansala,1,0,0,0,0,0,,,,0,1,9,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.2,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sachini Nisansala,0,0,0,0,0,0,,,,0,0,9,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.3,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sachini Nisansala,0,0,0,0,0,0,,,,0,0,9,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.4,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Sachini Nisansala,1,0,0,0,0,0,,,,0,1,9,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.5,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Sachini Nisansala,0,0,0,0,0,0,,,,0,0,9,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,8.6,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Sachini Nisansala,0,0,0,0,0,0,,,,0,0,9,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.1,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Kavisha Dilhari,1,0,0,0,0,0,,,,0,1,10,1,0,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.2,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,2,0,0,0,0,0,,,,0,2,10,0,1,0,0,0,0,0,2,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.3,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,6,0,0,0,0,0,,,,0,6,10,0,0,0,0,0,1,0,8,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.4,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,0,0,0,0,0,0,,,,0,0,10,0,0,0,1,0,0,0,0,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.5,Pakistan,Sri Lanka,Nida Dar,Omaima Sohail,Kavisha Dilhari,1,0,0,0,0,0,,,,0,1,10,1,0,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,9.6,Pakistan,Sri Lanka,Omaima Sohail,Nida Dar,Kavisha Dilhari,0,0,0,0,0,0,,caught,Omaima Sohail,1,0,10,0,0,0,1,0,0,1,0,25,Right-hand bat,"right arm off break, legbreak",,,,,Hasini Perera
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.1,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,1,0,0,0,0,0,,,,0,1,11,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.2,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Sachini Nisansala,1,0,0,0,0,0,,,,0,1,11,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.3,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,0,1,1,0,0,0,,,,0,1,11,0,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.3,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,1,0,0,0,0,0,,,,0,1,11,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.4,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Sachini Nisansala,1,0,0,0,0,0,,,,0,1,11,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.5,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,2,0,0,0,0,0,,,,0,2,11,0,1,0,0,0,0,0,2,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,10.6,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Sachini Nisansala,0,0,0,0,0,0,,,,0,0,11,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.1,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Kavisha Dilhari,1,0,0,0,0,0,,,,0,1,12,1,0,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.2,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Kavisha Dilhari,1,0,0,0,0,0,,,,0,1,12,1,0,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.3,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Kavisha Dilhari,1,0,0,0,0,0,,,,0,1,12,1,0,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.4,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Kavisha Dilhari,2,0,0,0,0,0,,,,0,2,12,0,1,0,0,0,0,0,2,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.5,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Kavisha Dilhari,1,0,0,0,0,0,,,,0,1,12,1,0,0,0,0,0,0,1,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,11.6,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Kavisha Dilhari,0,0,0,0,0,0,,,,0,0,12,0,0,0,1,0,0,0,0,0,Right-hand bat,"right arm off break, legbreak",,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.1,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,13,1,0,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.2,Pakistan,Sri Lanka,Tuba Hassan,Nida Dar,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,13,1,0,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.3,Pakistan,Sri Lanka,Nida Dar,Tuba Hassan,Udeshika Prabodhani,0,0,0,0,0,0,,bowled,Nida Dar,1,0,13,0,0,0,1,0,0,1,0,33,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.4,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Udeshika Prabodhani,1,0,0,0,0,0,,,,0,1,13,1,0,0,0,0,0,0,1,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.5,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,13,0,0,0,1,0,0,0,0,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,12.6,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Udeshika Prabodhani,0,0,0,0,0,0,,,,0,0,13,0,0,0,1,0,0,0,0,0,Right-hand bat,left arm medium,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.1,Pakistan,Sri Lanka,Fatima Sana,Tuba Hassan,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,14,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.2,Pakistan,Sri Lanka,Tuba Hassan,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,,caught,Tuba Hassan,1,0,14,0,0,0,1,0,0,1,-2,25,Right-hand bat,right arm off break,,,,,Anushka Sanjeewani
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.3,Pakistan,Sri Lanka,Aliya Riaz,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,,lbw,Aliya Riaz,1,0,14,0,0,0,1,0,0,1,-2,37,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.4,Pakistan,Sri Lanka,Diana Baig,Syeda Aroob Shah,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,14,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.5,Pakistan,Sri Lanka,Fatima Sana,Diana Baig,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,14,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,13.6,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,14,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.1,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,1,0,0,0,0,0,,,,0,1,15,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.2,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,0,1,1,0,0,0,,,,0,1,15,0,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.2,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,1,0,0,0,0,0,,,,0,1,15,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.3,Pakistan,Sri Lanka,Fatima Sana,Diana Baig,Sugandika Kumari,4,0,0,0,0,0,,,,0,4,15,0,0,0,0,1,0,0,5,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.4,Pakistan,Sri Lanka,Fatima Sana,Diana Baig,Sugandika Kumari,1,0,0,0,0,0,,,,0,1,15,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.5,Pakistan,Sri Lanka,Diana Baig,Fatima Sana,Sugandika Kumari,0,0,0,0,0,0,,caught,Diana Baig,1,0,15,0,0,0,1,0,0,1,0,29,Right-hand bat,slow left arm orthodox,,,,,Udeshika Prabodhani
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,14.6,Pakistan,Sri Lanka,Nashra Sundhu,Syeda Aroob Shah,Sugandika Kumari,0,0,0,0,0,0,,,,0,0,15,0,0,0,1,0,0,0,0,0,Left-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.1,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,16,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.2,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Chamari Athapaththu,4,0,0,0,0,0,,,,0,4,16,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.3,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Chamari Athapaththu,1,0,0,0,0,0,,,,0,1,16,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.4,Pakistan,Sri Lanka,Nashra Sundhu,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,16,0,0,0,1,0,0,0,0,0,Left-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.5,Pakistan,Sri Lanka,Nashra Sundhu,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,16,0,0,0,1,0,0,0,0,0,Left-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,15.6,Pakistan,Sri Lanka,Nashra Sundhu,Fatima Sana,Chamari Athapaththu,0,0,0,0,0,0,,,,0,0,16,0,0,0,1,0,0,0,0,6,Left-hand bat,right arm off break,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,16.1,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Sachini Nisansala,4,0,0,0,0,0,,,,0,4,17,0,0,0,0,1,0,0,5,0,Right-hand bat,slow left arm orthodox,,,,,
1432423,2024,10/3/2024,Sharjah Cricket Stadium,1,16.2,Pakistan,Sri Lanka,Fatima Sana,Nashra Sundhu,Sachini Nisansala,0,0,0,0,0,0,,,,0,0,17,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
